run_id,exp_name,dataset,seed,stage,checkpoint_epoch,path_family,clock_family,clock_param_name,clock_param_value,solver,nfe,step_count,real_samples,synthetic_samples,metric,value,status,artifact_group
linear_ft_beta_0_2:ep499:nfe4:recall,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,4,2,12500,12500,recall,0.08100000023841858,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe6:fid,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,6,3,12500,12500,fid,89.91187286376953,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe6:precision,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,6,3,12500,12500,precision,0.42089998722076416,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe6:recall,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,6,3,12500,12500,recall,0.28119999170303345,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe8:fid,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,8,4,12500,12500,fid,44.8243293762207,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe8:precision,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,8,4,12500,12500,precision,0.49889999628067017,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe8:recall,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,8,4,12500,12500,recall,0.4602999985218048,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe10:fid,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,10,5,12500,12500,fid,26.26169204711914,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe10:precision,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,10,5,12500,12500,precision,0.5745999813079834,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe10:recall,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,10,5,12500,12500,recall,0.5514999628067017,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe15:fid,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,15,8,12500,12500,fid,107.52823638916016,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe15:precision,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,15,8,12500,12500,precision,0.23399999737739563,completed,ft_clock_linear_main
linear_ft_beta_0_2:ep499:nfe15:recall,linear_ft_beta_0_2,cifar10,0,eval,499,linear,ft_linear_beta,beta,0.2,heun2,15,8,12500,12500,recall,0.2110999971628189,completed,ft_clock_linear_main
